name,city,postalCode,address,url,longitude,latitude
Langelandsfestival - Rue Mark,Rudkøbing,5900,Kragholmvej 40,https://www.ticketmaster.dk/venue/festivalpladsen-rudkobing-billetter/laf/173,10.69836,54.92668
Kerteminde v. Roklubben,Kerteminde,5300,Kerteminde v. Roklubben,https://www.ticketmaster.dk/venue/kerteminde-v-roklubben-kerteminde-billetter/kvr/237,10.65498,55.45588
Laurits betjent,København K,1061,Ved Stranden 16,https://www.ticketmaster.dk/venue/laurits-betjent-kobenhavn-k-billetter/lab/203,12.58118,55.6776
Kulturhuset Viften,Rødovre,2610,Rødovre Parkvej 130,https://www.ticketmaster.dk/venue/kulturhuset-viften-rodovre-billetter/kvi/253,12.45652,55.68196
Køgehallerne,Køge,4600,Ved Stadion 2 B,https://www.ticketmaster.dk/venue/kogehallerne-koge-billetter/kvs/203,12.17835,55.46635
Kulturfabrikken,Nykøbing F,4800,Industrivej 10,https://www.ticketmaster.dk/venue/kulturfabrikken-nykobing-f-billetter/kuf/203,11.88462,54.76841
Københavns Universitetsbibliotek,København K,1171,Fiolstræde 1,https://www.ticketmaster.dk/venue/kobenhavns-universitetsbibliotek-kobenhavn-k-billetter/kub/203,12.57322,55.68002
Kontikibar,København K,1437,Takkeloftvej 1,https://www.ticketmaster.dk/venue/kontikibar-kobenhavn-k-billetter/ktb/203,12.60206,55.68098
KulturArkaden,Vordingborg,4760,Sydhavnsvej 6,https://www.ticketmaster.dk/venue/kulturarkaden-vordingborg-billetter/kua/203,11.89173,54.99742
Kunstmuseet Køge Skitsesamling,Køge,4600,Nørregade 29,https://www.ticketmaster.dk/venue/kunstmuseet-koge-skitsesamling-koge-billetter/kun/203,12.18342,55.45883
Kultur i Syd,Sønderborg,6400,Ellegårdsvej 5,https://www.ticketmaster.dk/venue/kultur-i-syd-sonderborg-billetter/kui/277,9.79755,54.92775
Kulturhuset,København N,2200,Kapelvej 44,https://www.ticketmaster.dk/venue/kulturhuset-kobenhavn-n-billetter/kuh/203,12.5513,55.68654
Kulturcenter Skive,Skive,7800,Skyttevej 12 - 14,https://www.ticketmaster.dk/venue/kulturcenter-skive-skive-billetter/kul/175,9.02709,56.54466
Lønborggård,Tarm,6880,"Lønborggårdvej 1, Vostrup",https://www.ticketmaster.dk/venue/lonborggard-tarm-billetter/lbg/203,8.41763,55.90302
Langvang Stadion,Mariager,8900,Mariagervej,https://www.ticketmaster.dk/venue/langvang-stadion-mariager-billetter/lav/203,9.97734,56.65
"La Pyramid, Radisson SAS Hotel",Aarhus C,8000,Margrethepladsen 1,https://www.ticketmaster.dk/venue/la-pyramid-radisson-sas-hotel-aarhus-c-billetter/lap/241,10.19715,56.15232
Lundebek Kro og Kursuscenter,Jægerspris,3630,Skovnæsvej 2,https://www.ticketmaster.dk/venue/lundebek-kro-og-kursuscenter-jaegerspris-billetter/lbk/203,12.03183,55.83925
Lyngby Boldklub,Kongens Lyngby,2800,Lundtoftevej 61,https://www.ticketmaster.dk/venue/lyngby-boldklub-kongens-lyngby-billetter/lbo/267,12.50649,55.78217
Langebækhallen,Stensved,4773,Åløkkevej 2,https://www.ticketmaster.dk/venue/langebaekhallen-stensved-billetter/lbh/203,12.01815,54.99747
Vejen Køre Teknisk Anlæg,Vejen,6600,Gamstvej 1 A,https://www.ticketmaster.dk/venue/vejen-kore-teknisk-anlaeg-vejen-billetter/kta/203,9.20001,55.48562
Kulturstaldene,København V,1700,"Onkel Dannys Plads, Halmtorvet 13 (C)",https://www.ticketmaster.dk/venue/kulturstaldene-kobenhavn-v-billetter/kst/203,12.56021,55.66984
Københavns Synagoge,København K,NA,Krystalgade 12,https://www.ticketmaster.dk/venue/kobenhavns-synagoge-kobenhavn-k-billetter/ksy/203,12.57312,55.68126
"Kasernescenen, Århus Universitet",Aarhus C,8000,Langelandsgade 139,https://www.ticketmaster.dk/venue/kasernescenen-arhus-universitet-aarhus-c-billetter/kss/203,10.19751,56.16753
Kronborg Slots Riddersal,Helsingør,3000,Kronborg 1,https://www.ticketmaster.dk/venue/kronborg-slots-riddersal-helsingor-billetter/ksr/207,12.61835,56.03959
Kaleidoskop K2,København Ø,2100,Øster Fælled Torv 37,https://www.ticketmaster.dk/venue/kaleidoskop-k2-kobenhavn--billetter/ksk/228,12.57483,55.70557
Korsør Kulturhus og medborgerhus,Korsør,4220,Skolegade 1,https://www.ticketmaster.dk/venue/korsor-kulturhus-og-medborgerhus-korsor-billetter/ksp/203,11.13342,55.33935
Kulturhuset Skibby,Skibby,4050,Skuldelevvej 24,https://www.ticketmaster.dk/venue/kulturhuset-skibby-skibby-billetter/ksi/203,11.96401,55.75117
Kalø Slotsruin,Rønde,8410,Sdr. Stegeløkke - Molsvej,https://www.ticketmaster.dk/venue/kalo-slotsruin-ronde-billetter/ksl/203,10.50612,56.27715
Kvarterhuset,København S,2300,Kvarterhuset,https://www.ticketmaster.dk/venue/kvarterhuset-kobenhavn-s-billetter/kva/203,12.56431,55.65165
Kulturaktivitetshuset,Aabenraa,6200,Nygade 23 A,https://www.ticketmaster.dk/venue/kulturaktivitetshuset-aabenraa-billetter/kur/203,9.34815,54.82051
Kulturværket Maribo,Maribo,4930,Banegårdspladsen 4,https://www.ticketmaster.dk/venue/kulturvaerket-maribo-maribo-billetter/kuv/204,11.50051,54.77665
Kunstbygningen,Aarhus C,8000,J.M. Mørksgade,https://www.ticketmaster.dk/venue/kunstbygningen-aarhus-c-billetter/kun/241,10.22722,56.16528
Københavns Universitet,København S,2300,"Njalsgade 128, Det Store Auditorium",https://www.ticketmaster.dk/venue/kobenhavns-universitet-kobenhavn-s-billetter/kus/203,12.59216,55.66307
Klosterhallen,Løgumkloster,6240,Idrætsvej 1,https://www.ticketmaster.dk/venue/klosterhallen-logumkloster-billetter/ksh/203,8.94124,55.06571
Kulturhuset Skanderborg,Skanderborg,8660,Parkvej 10,https://www.ticketmaster.dk/venue/kulturhuset-skanderborg-skanderborg-billetter/ksb/203,9.93268,56.03533
Kronborg Slotskirke,Helsingør,3000,Kronborg Slot,https://www.ticketmaster.dk/venue/kronborg-slotskirke-helsingor-billetter/kse/203,12.61877,56.03954
KaserneSceneN,Aarhus C,8000,Langelandsgade,https://www.ticketmaster.dk/venue/kasernescenen-aarhus-c-billetter/ksc/203,9.556,56.102
Løgstør Stadion,Løgstør,9670,Frederik d. VII Alle 14,https://www.ticketmaster.dk/venue/logstor-stadion-logstor-billetter/lg/203,9.25708,56.96315
"Lyngby Kulturhus, Stuckenberg Sa",Kongens Lyngby,2800,Klampenborgvej 215B,https://www.ticketmaster.dk/venue/lyngby-kulturhus-stuckenberg-sa-kongens-lyngby-billetter/lys/203,12.50794,55.77165
Lynghøjskolens Teatersal,Roskilde,4000,"Lynghøjen 107, Svogerslev",https://www.ticketmaster.dk/venue/lynghojskolens-teatersal-roskilde-billetter/lyt/203,12.01145,55.63197
Løsning Kirke,Løsning,8723,Vestergade 42,https://www.ticketmaster.dk/venue/losning-kirke-losning-billetter/lsk/203,9.69237,55.80373
"Landsstævnepladsen, Haderslev",Haderslev,6100,Landsstævnepladsen,https://www.ticketmaster.dk/venue/landsstaevnepladsen-haderslev-haderslev-billetter/lsp/203,9.48911,55.25007
Lykkesholm Slot,Ørbæk,5853,Lykkesholmvej 20,https://www.ticketmaster.dk/venue/lykkesholm-slot-rbaek-billetter/lsl/237,10.61516,55.23354
"Kuhlau Salen, Lyngby Kulturhus",Kongens Lyngby,2800,Klampenborgvej 215 B,https://www.ticketmaster.dk/venue/kuhlau-salen-lyngby-kulturhus-kongens-lyngby-billetter/lku/203,12.53714,55.77433
LiteraturHaus,København N,2200,Møllegade 7,https://www.ticketmaster.dk/venue/literaturhaus-kobenhavn-n-billetter/lit/203,12.55569,55.69079
Løgumkloster Kirke,Løgumkloster,6240,Slotsgade 11,https://www.ticketmaster.dk/venue/logumkloster-kirke-logumkloster-billetter/lkk/203,8.95022,55.05704
Lindevang Kirke,Frederiksberg,2000,Hattesens Allé 12,https://www.ticketmaster.dk/venue/lindevang-kirke-frederiksberg-billetter/lin/208,12.50715,55.67835
Cafe Liva,København K,1020,Nyhavn 22,https://www.ticketmaster.dk/venue/cafe-liva-kobenhavn-k-billetter/liv/203,12.59073,55.67946
Logen,København N,2200,Griffenfeldtsgade 7 A 1 sal,https://www.ticketmaster.dk/venue/logen-kobenhavn-n-billetter/log/203,12.55522,55.68884
Lienlundparken,Nakskov,4900,Rødbyvej 189,https://www.ticketmaster.dk/venue/lienlundparken-nakskov-billetter/llp/203,11.15693,54.82
Louisiana,Humlebæk,3050,Gl. Strandvej 13,https://www.ticketmaster.dk/venue/louisiana-humlebaek-billetter/lob/238,12.54235,55.96938
Lygten Station,København NV,2400,Lygten 2,https://www.ticketmaster.dk/venue/lygten-station-kobenhavn-nv-billetter/lyg/203,12.53743,55.70131
Lyngby Kulturhus,Kongens Lyngby,2800,Klampenborgvej 215B,https://www.ticketmaster.dk/venue/lyngby-kulturhus-kongens-lyngby-billetter/lyb/203,12.50794,55.77165
Lupintorvet,Væggerløse,4873,"Lupinvej, BØTØ",https://www.ticketmaster.dk/venue/lupintorvet-vaeggerlose-billetter/lup/203,11.95155,54.66872
"Lystanlægget, Ringsted",Ringsted,4100,Tværalle 5,https://www.ticketmaster.dk/venue/lystanlaegget-ringsted-ringsted-billetter/lyr/203,11.7993,55.44679
"Lyngby Kulturhus, Kuhlau Salen",Kongens Lyngby,2800,Klampenborgvej  215B,https://www.ticketmaster.dk/venue/lyngby-kulturhus-kuhlau-salen-kongens-lyngby-billetter/lyk/203,12.50794,55.77165
Lyngvej 16,Skanderborg,8660,Lyngvej 16,https://www.ticketmaster.dk/venue/lyngvej-16-skanderborg-billetter/lyng/203,9.90095,55.992
Lysets Hus,Aarhus C,8000,Posthussmøgen 11C,https://www.ticketmaster.dk/venue/lysets-hus-aarhus-c-billetter/lyh/203,10.20868,56.15474
Lynderupgård,Skals,8832,Østervej 1-3,https://www.ticketmaster.dk/venue/lynderupgard-skals-billetter/lyn/203,9.32452,56.56591
"Under den nye Lillebæltsbro, Fyn",Middelfart,5500,Gl. Strandvejen,https://www.ticketmaster.dk/venue/under-den-nye-lillebaeltsbro-fyn-middelfart-billetter/lil/203,9.75546,55.51024
Lillebæltshallerne,Middelfart,5500,Færøvej 74 - 76,https://www.ticketmaster.dk/venue/lillebaeltshallerne-middelfart-billetter/lih/203,9.74286,55.49506
Lindeborg Kro,Roskilde,4000,"Lindenborgvej 190, Gevninge",https://www.ticketmaster.dk/venue/lindenborg-kro-roskilde-billetter/lik/203,11.93844,55.64531
Linderup Festival,Fårevejle,4540,Åsvej 10,https://www.ticketmaster.dk/venue/linderup-festival-farevejle-billetter/lif/203,11.41734,55.81273
Landbohøjskolen,Frederiksberg C,1870,Bülowsvej 17,https://www.ticketmaster.dk/venue/landbohojskolen-frederiksberg-c-billetter/lhs/210,12.54211,55.67962
Langå Idrætscenter,Langå,8870,Sportsvænget 4,https://www.ticketmaster.dk/venue/langa-idraetscenter-langa-billetter/lic/203,9.90056,56.4025
"Lystanlægget, Holstebro",Holstebro,7500,Friluftscenen,https://www.ticketmaster.dk/venue/lystanlaegget-holstebro-holstebro-billetter/lho/232,8.62173,56.36153
Lidenlund Boldklub,Lemvig,7620,Sølystvej 3,https://www.ticketmaster.dk/venue/lidenlund-boldklub-lemvig-billetter/lib/203,8.31535,56.54838
"Louisiana, biografen",Humlebæk,3050,Gl. Strandvej 13,https://www.ticketmaster.dk/venue/louisiana-biografen-humlebaek-billetter/lov/238,12.54235,55.96938
"AB Stadion, Stadion Lounge",Søborg,2860,Gladsaxevej 200,https://www.ticketmaster.dk/venue/ab-stadion-stadion-lounge-soborg-billetter/lou/203,12.49803,55.73186
"Louisiana, Koncertsal",Humlebæk,3050,Gl. Strandvej 13,https://www.ticketmaster.dk/venue/louisiana-koncertsal-humlebaek-billetter/lok/238,12.54235,55.96938
LO Skolen,Helsingør,3000,Gl. Hellebækvej 70,https://www.ticketmaster.dk/venue/lo-skolen-helsingor-billetter/los/203,12.53406,56.05506
Larsen Hotel- og Kroferie,Charlottenlund,2920,Slotsvej 55,https://www.ticketmaster.dk/venue/larsen-hotel-og-kroferie-charlottenlund-billetter/lhk/203,12.55688,55.7658
Lille Gasværket,København Ø,2100,Nyborggade 17,https://www.ticketmaster.dk/venue/lille-gasvaerket-kobenhavn--billetter/lga/245,12.58184,55.70994
La Hacienda - The Dance Floor,København K,1165,Nørregade 1,https://www.ticketmaster.dk/venue/la-hacienda-the-dance-floor-kobenhavn-k-billetter/lha/203,12.57205,55.67859
"Leragergård, Hesteskoen",Glostrup,2600,Vældegårdsvej 30,https://www.ticketmaster.dk/venue/leragergard-hesteskoen-glostrup-billetter/ler/203,12.41255,55.6785
Lynghallen,Grindsted,7100,Sdr. Boulevard 21,https://www.ticketmaster.dk/venue/lynghallen-grindsted-billetter/lgh/203,8.91564,55.75011
New Bowl Helsingør,Helsingør,3000,Rønnebær Allé 104,https://www.ticketmaster.dk/venue/new-bowl-helsingor-helsingor-billetter/nbh/203,12.58884,56.02371
Næsby Stadion,Odense N,5270,Stærhusvej 31,https://www.ticketmaster.dk/venue/naesby-stadion-odense-n-billetter/nbs/203,10.34009,55.43318
Nybølbanen,Sønderborg,6400,Amtsvejen 10,https://www.ticketmaster.dk/venue/nybolbanen-sonderborg-billetter/nbb/203,9.70371,54.91113
Nørrebrohallen,København N,2200,Nørrebrogade 208,https://www.ticketmaster.dk/venue/norrebrohallen-kobenhavn-n-billetter/nbr/203,12.54224,55.69889
"Musikcafeen, Århus",Aarhus C,8000,Mejlgade 53,https://www.ticketmaster.dk/venue/musikcafeen-arhus-aarhus-c-billetter/mus/203,10.21281,56.1599
Musikhuzet Bornholm,Rønne,3700,Store Torv 6 A,https://www.ticketmaster.dk/venue/musikhuzet-bornholm-ronne-billetter/mub/203,14.69916,55.10211
Mungo Park,Allerød,3450,Fritz Hansensvej 23,https://www.ticketmaster.dk/venue/mungo-park-allerod-billetter/mun/185,12.3548,55.86903
"Multisalen, KU",København S,2300,Karen Blixensvej 1,https://www.ticketmaster.dk/venue/multisalen-ku-kobenhavn-s-billetter/mul/187,12.59114,55.66285
Morsø Sparekasse Arena,Nykøbing M,7900,Spurvevej 2-4,https://www.ticketmaster.dk/venue/morso-sparekasse-arena-nykobing-m-billetter/msa/203,8.84014,56.78206
Mariendalskirke,Frederiksberg,2000,Nitivej 17,https://www.ticketmaster.dk/venue/mariendalskirke-frederiksberg-billetter/mrk/210,12.53458,55.69185
Ved Hallen i Maribo,Maribo,4930,Ved Stadion 4,https://www.ticketmaster.dk/venue/stadion-ved-maribo-hallerne-maribo-billetter/mrb/203,11.51598,54.77456
Menstrup Kro,Næstved,4700,Menstrup Bygade 29,https://www.ticketmaster.dk/venue/menstrup-kro-naestved-billetter/msk/203,11.58048,55.21243
Park Inn Maribo Søpark,Maribo,4930,Vestergade 29,https://www.ticketmaster.dk/venue/hotel-maribo-sopark-maribo-billetter/mso/204,11.49696,54.77427
"Marselisborghallen, Århus C",Aarhus C,8000,Stadion Allé 70,https://www.ticketmaster.dk/venue/marselisborghallen-arhus-c-aarhus-c-billetter/msh/203,10.19364,56.13221
v/ Slotsparken,Tønder,6270,Slotsgaden i Møgeltønder,https://www.ticketmaster.dk/venue/v-slotsparken-tonder-billetter/msl/203,8.80349,54.94082
Nord-Als Idrætscenter,Nordborg,6430,Stadionvej 1,https://www.ticketmaster.dk/venue/nord-als-idraetscenter-nordborg-billetter/nai/203,9.76637,55.05454
Nørre Aaby Hotel,Nørre Aaby,5580,Jernbanevej 1,https://www.ticketmaster.dk/venue/norre-aaby-hotel-norre-aaby-billetter/nah/203,9.87254,55.45911
Næstved  FamilieZOO,Næstved,4700,Ålestokvej 2,https://www.ticketmaster.dk/venue/naestved-familiezoo-naestved-billetter/naa/203,11.7226,55.2223
Nærum Amtsgymnasium,Nærum,2850,Nærum Hovedgade 30,https://www.ticketmaster.dk/venue/naerum-amtsgymnasium-naerum-billetter/nag/203,12.53315,55.81905
Teaterhuset i Nivå,Nivå,2990,Kalvehaven 6,https://www.ticketmaster.dk/venue/teaterhuset-i-niva-niva-billetter/nat/203,12.5087,55.92999
KB Hallen + Club Nasa,Frederiksberg,2000,"Peterbangsvej 147 + Gothersgade 8F, 1.",https://www.ticketmaster.dk/venue/kb-hallen--club-nasa-frederiksberg-billetter/nas/203,12.51794,55.68185
Nakkefestival 2006,Rørvig,4581,Søndervangsvej 43,https://www.ticketmaster.dk/venue/nakkefestival-rorvig-billetter/nak/203,11.74958,55.93145
Nationalmuseet,København K,1471,Ny Vestergade 10,https://www.ticketmaster.dk/venue/nationalmuseet-kobenhavn-k-billetter/nam/203,12.57468,55.67449
Motown,Væggerløse,4873,Marielyst Strandvej 59,https://www.ticketmaster.dk/venue/motown-vaeggerlose-billetter/mot/203,11.94021,54.70128
Moltkes Palæ,København K,1302,Dronningens Tværgade 2,https://www.ticketmaster.dk/venue/moltkes-palae-kobenhavn-k-billetter/mop/203,12.58905,55.6832
Mosstock Festival,Skanderborg,8660,Klostermøllevej 25,https://www.ticketmaster.dk/venue/mosstock-festival-skanderborg-billetter/mos/203,9.74418,56.02999
MønsHallen,Stege,4780,Platanvej 40,https://www.ticketmaster.dk/venue/monshallen-stege-billetter/mon/203,12.28277,54.99631
Morsø Teater,Nykøbing M,7900,Limfjordsvej 95,https://www.ticketmaster.dk/venue/morso-teater-nykobing-m-billetter/mor/203,8.83457,56.78485
Møllegårdhallen,Jægerspris,3630,Møllevej 90,https://www.ticketmaster.dk/venue/mollegardhallen-jaegerspris-billetter/mol/203,11.98731,55.84541
Møldrup Kulturcenter,Møldrup,9632,Skolegade 27,https://www.ticketmaster.dk/venue/moldrup-kulturcenter-moldrup-billetter/mok/203,9.50058,56.61847
Møldrup Hallen,Møldrup,9632,Rugvænget 4,https://www.ticketmaster.dk/venue/moldrup-hallen-moldrup-billetter/moh/203,9.49906,56.61916
"Musikteatret Holstebro,Prismesal",Holstebro,7500,Den Røde Plads 16,https://www.ticketmaster.dk/venue/musikteatret-holstebroprismesal-holstebro-billetter/mtp/232,8.61632,56.35659
Mosaisk Troessamfunds Center,København K,1012,Ny Kongensgade 6,https://www.ticketmaster.dk/venue/mosaisk-troessamfunds-center-kobenhavn-k-billetter/mtc/203,12.57671,55.67401
"Mogens Dahl, Institut for musik",København S,2300,Snorresgade 22,https://www.ticketmaster.dk/venue/mogens-dahl-koncertsal-kobenhavn-s-billetter/mod/203,12.57643,55.66358
Mosten MC,Ørsted,8950,Bodeengvej 15,https://www.ticketmaster.dk/venue/mosten-mc-rsted-billetter/mmc/203,10.27636,56.47983
Månen,Haderslev,6200,Bispebroen 3,https://www.ticketmaster.dk/venue/manen-haderslev-billetter/mne/203,9.48474,55.25041
Mølleparken,Aalborg,9000,Mølleparkvej,https://www.ticketmaster.dk/venue/molleparken-aalborg-billetter/mlp/203,9.90447,57.03765
Mellerup Musik & Teater,Randers,8930,Almisbakken 19,https://www.ticketmaster.dk/venue/mellerup-musik--teater-randers-billetter/mmt/203,10.206,56.51693
Nordborg Slot,Nordborg,6430,Slotsgrunden 1,https://www.ticketmaster.dk/venue/nordborg-slot-nordborg-billetter/nos/203,9.74954,55.05916
Div. opsamlingssteder,København V,1610,Div. opsamlinssteder,https://www.ticketmaster.dk/venue/div-opsamlingssteder-kobenhavn-v-billetter/noj/203,12.56431,55.65165
Nordatlantens Brygge,København K,1401,Strandgade 91,https://www.ticketmaster.dk/venue/nordatlantens-brygge-kobenhavn-k-billetter/nor/203,12.59666,55.67761
Nordgårdshallen,Nykøbing Sj,4500,A.Ladingsvej,https://www.ticketmaster.dk/venue/nordgardshallen-nykobing-sj-billetter/nog/203,11.6642,55.92609
NEP Group,København S,2300,Jenagade 22,https://www.ticketmaster.dk/venue/nep-group-kobenhavn-s-billetter/nom/203,12.61895,55.66598
Nordkraft - Multisalen,Aalborg,9000,Østerbro 11-13,https://www.ticketmaster.dk/venue/nordkraft-multisalen-aalborg-billetter/nks/247,9.94831,57.04466
Nikolaj Kirke,København K,1067,Nikolaj Plads 12,https://www.ticketmaster.dk/venue/nikolaj-kirke-kobenhavn-k-billetter/nki/203,12.5816,55.67852
Nordjyllands Kunstmuseum,Aalborg,9000,Kong Christians Allé 50,https://www.ticketmaster.dk/venue/kunsten-aalborg-billetter/nkm/247,9.90602,57.04269
Nakskov Idrætscenter,Nakskov,4900,A.E. Hansens Vej 1,https://www.ticketmaster.dk/venue/nakskov-idraetscenter-nakskov-billetter/nid/203,11.13504,54.83575
Holsted Nord - Næstved,Næstved,4700,Holsted Nord,https://www.ticketmaster.dk/venue/holsted-nord-naestved-naestved-billetter/nhn/203,11.77407,55.24944
Hestesportscenter Vilhelmsborg,Mårslet,8320,Bedervej 101,https://www.ticketmaster.dk/venue/hestesportscenter-vilhelmsborg-marslet-billetter/nhv/203,10.16495,56.06259
"Teatersalen, Ny Holte Skole",Holte,2840,Grünersvej 8,https://www.ticketmaster.dk/venue/teatersalen-ny-holte-skole-holte-billetter/nhs/148,12.47196,55.81611
Restaurant Nimb,København K,1577,Bernstorffsgade 5,https://www.ticketmaster.dk/venue/restaurant-nimb-kobenhavn-k-billetter/nim/210,12.56606,55.67356
Nordjyllands Idrætsefterskole,Sæby,9300,Ørtoftvej 152,https://www.ticketmaster.dk/venue/nordjyllands-idraetsefterskole-saeby-billetter/nih/203,9.94638,57.27724
Restaurant Nimb,København V,1577,Bernstoffsgade 5,https://www.ticketmaster.dk/venue/nimb-brasserie-kobenhavn-v-billetter/nim/203,12.566,55.6736
Nibe Festival,Nibe,9240,Skalskoven,https://www.ticketmaster.dk/venue/nibe-festival-nibe-billetter/nif/203,9.65817,56.99038
Kunsthallen Nikolaj,København K,1067,Nikolaj Plads 10,https://www.ticketmaster.dk/venue/nikolaj-kunsthal-kobenhavn-k-billetter/nik/203,12.58147,55.67879
Nykøbing Mors Hallen,Nykøbing M,7900,Nygade 29-31,https://www.ticketmaster.dk/venue/nykobing-mors-hallen-nykobing-m-billetter/nmh/203,8.85686,56.7974
"Nørrelandskirken, holstebro",Holstebro,7500,Døesvej 1,https://www.ticketmaster.dk/venue/norrelandskirken-holstebro-holstebro-billetter/nlk/232,8.61079,56.36501
Nordisk film's studier i Risby,Albertslund,2620,Ledøjevej 1,https://www.ticketmaster.dk/venue/nordisk-films-studier-i-risby-albertslund-billetter/nof/203,12.32854,55.68795
Nørrebro Bryghus,København N,2200,Ryesgade 3,https://www.ticketmaster.dk/venue/norrebro-bryghus-kobenhavn-n-billetter/nob/203,12.56396,55.69025
NORD,København V,1454,Vesterbrogade 2E,https://www.ticketmaster.dk/venue/nord-kobenhavn-v-billetter/nod/203,12.56608,55.67548
Nordlyset,København Ø,2100,Amerika Plads,https://www.ticketmaster.dk/venue/nordlyset-kobenhavn--billetter/noa/203,12.59348,55.69946
Nordsøen Oceanarium,Hirtshals,9850,Willemoesvej 2,https://www.ticketmaster.dk/venue/nordsoen-oceanarium-hirtshals-billetter/noc/203,9.97716,57.58623
Nyhavn,København K,1051,NA,https://www.ticketmaster.dk/venue/nyhavn-kobenhavn-k-billetter/nha/203,12.58196,55.67653
Nygårdskirken,Brøndby,2605,Brøndby Nord Vej 71,https://www.ticketmaster.dk/venue/nygardskirken-brondby-billetter/ngk/203,12.43543,55.66799
Nørregade Teatret,Maribo,4930,Banegårdspladsen 1,https://www.ticketmaster.dk/venue/norregade-teatret-maribo-billetter/ngt/204,11.49952,54.7763
Nykøbing F. Teater,Nykøbing F,4800,Østergågade 2,https://www.ticketmaster.dk/venue/nykobing-f-teater-nykobing-f-billetter/nft/254,11.86812,54.76753
Nørregårdsskolen,Brøndby,2605,Horsedammen 42,https://www.ticketmaster.dk/venue/norregardsskolen-brondby-billetter/ngs/203,12.42987,55.66436
Nykøbing Falster Teater,Nykøbing F,4800,Østergågade 2 C,https://www.ticketmaster.dk/venue/nykobing-falster-teater-nykobing-f-billetter/nft/203,11.86812,54.76753
Nykøbing F. Teaterforening,Nykøbing F,4800,Østergade 2,https://www.ticketmaster.dk/venue/nykobing-f-teaterforening-nykobing-f-billetter/nfo/255,11.87549,54.76542
Nordisk Film Studier / Studie 3,Valby,2500,Mosedalvej 14,https://www.ticketmaster.dk/venue/nordisk-film-studier-studie-3-valby-billetter/nfi/203,12.51398,55.66781
Nykøbing F. Revyen,Nykøbing F,4800,Østergågade 2,https://www.ticketmaster.dk/venue/nykobing-f-revyen-nykobing-f-billetter/nfr/167,11.86812,54.76753
"Cirkuspladsen, Nykøbing",Nykøbing F,4800,Østre Alle,https://www.ticketmaster.dk/venue/cirkuspladsen-nykobing-nykobing-f-billetter/nkb/203,11.88604,54.76526
Nykøbing F. Hallen,Nykøbing F,4800,Nørre Boulevard 4A,https://www.ticketmaster.dk/venue/nykobing-f-hallerne-nykobing-f-billetter/nkh/203,11.87457,54.77083
Ørestad,København S,2300,Njalsgade 90,https://www.ticketmaster.dk/venue/restad-kobenhavn-s-billetter/nja/210,12.59055,55.66311
Nordisk Film,Valby,2500,Mosedalvej 14,https://www.ticketmaster.dk/venue/nordisk-film-valby-billetter/nfi/151,12.51398,55.66781
Frederiksdal Kirsebærvin,Harpelunde,4912,Frederiksdalvej 30,https://www.ticketmaster.dk/venue/frederiksdal-kirsebaervin-harpelunde-billetter/ncf/203,11.04087,54.9043
Nyborg Vold,Nyborg,5800,Møllebakken,https://www.ticketmaster.dk/venue/nyborg-vold-nyborg-billetter/nbv/260,10.78842,55.31443
"Koncerthuset, Studie 4",København C,999,Emil Holms Kanal 20,https://www.ticketmaster.dk/venue/koncerthuset-studie-4-kobenhavn-c-billetter/ks4/210,12.59029,55.65829
"Koncerthuset, Studie 3",København C,999,Emil Holms Kanal 20,https://www.ticketmaster.dk/venue/koncerthuset-studie-3-kobenhavn-c-billetter/ks3/210,12.59029,55.65829
Københavns Politigård,København V,1567,Polititorvet,https://www.ticketmaster.dk/venue/kobenhavns-politigard-kobenhavn-v-billetter/kpg/203,12.57078,55.66983
Kongsholmsparken,Albertslund,2620,Borgmester Hans Nielsens vej 1,https://www.ticketmaster.dk/venue/kongsholmsparken-albertslund-billetter/kop/203,12.33982,55.64921
v/Kolding Stadion,Kolding,6000,Marcus Alle 30,https://www.ticketmaster.dk/venue/v-kolding-stadion-kolding-billetter/kos/203,9.45969,55.49356
Koncerthuset/Claus Berg Gade 6,Odense C,NA,Koncerthuset/Claus Berg Gade 6,https://www.ticketmaster.dk/venue/koncerthuset-claus-berg-gade-6-odense-c-billetter/kon/203,10.39271,55.39801
Cirkuspladsen,Korsør,4220,Cirkuspladsen i Halskov,https://www.ticketmaster.dk/venue/cirkuspladsen-korsor-billetter/kor/203,10.80204,55.31171
"Dyrskuepladsen, Køge",Køge,4600,Dyrskuepladsen,https://www.ticketmaster.dk/venue/dyrskuepladsen-koge-koge-billetter/kog/203,12.18218,55.45753
"Dansk Kroferie, Sekretariatet",Horsens,8700,Vejlevej 16,https://www.ticketmaster.dk/venue/dansk-kroferie-sekretariatet-horsens-billetter/kro/203,9.8289,55.85064
Knuthenborg Safaripark,Maribo,4930,Knuthenborg Alle,https://www.ticketmaster.dk/venue/knuthenborg-safaripark-maribo-billetter/kps/203,11.50902,54.80617
Kræmmerpladsen v/Nordvestskolen,Otterup,5450,Horsebækvej,https://www.ticketmaster.dk/venue/kraemmerpladsen-v-nordvestskolen-otterup-billetter/krn/203,10.39355,55.5178
Kulturhuset Pilegården,Brønshøj,2700,Brønshøjvej 17,https://www.ticketmaster.dk/venue/kulturhuset-pilegarden-bronshoj-billetter/kpi/203,12.49803,55.70187
